,dire_score,dire_team_id,match_id,radiant_score,radiant_team_id,radiant_win,start_time,radiant_H1,radiant_H2,radiant_H3,radiant_H4,radiant_H5,dire_H1,dire_H2,dire_H3,dire_H4,dire_H5,radiant_P1,radiant_P2,radiant_P3,radiant_P4,radiant_P5,dire_P1,dire_P2,dire_P3,dire_P4,dire_P5,league_name
54,13,15,3858341244,38,46,True,1525087559,79.0,104.0,16.0,52.0,54.0,41.0,76.0,64.0,87.0,69.0,113331514.0,92847434.0,112250781.0,5150808.0,96183976.0,125581247.0,106863163.0,94296097.0,101695162.0,94738847.0,EPICENTER XL
55,12,543897,3858438387,38,3,True,1525091128,60.0,46.0,81.0,52.0,64.0,88.0,89.0,19.0,71.0,74.0,84429681.0,12231202.0,172424257.0,50828662.0,103735745.0,84772440.0,100471531.0,89871557.0,91443418.0,113457795.0,EPICENTER XL
56,23,46,3858449839,48,15,True,1525091404,72.0,34.0,62.0,75.0,51.0,79.0,2.0,101.0,22.0,109.0,125581247.0,106863163.0,94296097.0,101695162.0,94738847.0,113331514.0,92847434.0,112250781.0,5150808.0,96183976.0,EPICENTER XL
57,21,3,3858543045,32,543897,True,1525094479,80.0,89.0,96.0,87.0,72.0,92.0,43.0,48.0,52.0,42.0,84772440.0,100471531.0,89871557.0,91443418.0,113457795.0,84429681.0,12231202.0,172424257.0,50828662.0,103735745.0,EPICENTER XL
58,29,5229127,3858598169,22,2163,False,1525096027,84.0,72.0,12.0,7.0,80.0,66.0,38.0,21.0,68.0,54.0,82262664.0,34505203.0,105248644.0,101356886.0,72312627.0,93552791.0,130801103.0,250114507.0,91064780.0,89269794.0,EPICENTER XL
59,43,2163,3858746706,36,5229127,False,1525100139,66.0,16.0,11.0,71.0,80.0,30.0,69.0,72.0,60.0,25.0,93552791.0,130801103.0,250114507.0,91064780.0,89269794.0,82262664.0,34505203.0,105248644.0,101356886.0,72312627.0,EPICENTER XL
60,9,5229127,3858902133,46,2163,True,1525105144,30.0,2.0,10.0,16.0,43.0,107.0,86.0,22.0,69.0,12.0,82262664.0,34505203.0,105248644.0,101356886.0,72312627.0,93552791.0,91064780.0,250114507.0,130801103.0,89269794.0,EPICENTER XL
61,32,1883502,3859017359,21,36,False,1525109242,69.0,81.0,25.0,64.0,52.0,87.0,95.0,43.0,60.0,91.0,106809101.0,114619230.0,70388657.0,35504297.0,89550641.0,134556694.0,132851371.0,106573901.0,92423451.0,159020918.0,EPICENTER XL
62,40,36,3859112825,29,1883502,False,1525113251,53.0,95.0,25.0,97.0,28.0,52.0,93.0,21.0,64.0,2.0,134556694.0,132851371.0,106573901.0,92423451.0,159020918.0,106809101.0,114619230.0,70388657.0,35504297.0,89550641.0,EPICENTER XL
63,11,1883502,3859208891,21,36,True,1525117934,28.0,93.0,22.0,20.0,78.0,111.0,109.0,43.0,2.0,60.0,106809101.0,114619230.0,70388657.0,35504297.0,89550641.0,134556694.0,132851371.0,106573901.0,92423451.0,159020918.0,EPICENTER XL
64,19,46,3859911502,33,543897,True,1525158124,120.0,53.0,72.0,20.0,49.0,71.0,104.0,52.0,25.0,95.0,84772440.0,100471531.0,89871557.0,91443418.0,113457795.0,113331514.0,92847434.0,112250781.0,5150808.0,96183976.0,EPICENTER XL
65,12,46,3860041559,24,543897,True,1525162851,29.0,53.0,95.0,20.0,43.0,3.0,97.0,28.0,8.0,39.0,84772440.0,100471531.0,89871557.0,91443418.0,113457795.0,113331514.0,92847434.0,112250781.0,5150808.0,96183976.0,EPICENTER XL
66,23,5229127,3860181472,34,15,True,1525167535,48.0,23.0,66.0,103.0,16.0,29.0,53.0,76.0,30.0,72.0,125581247.0,106863163.0,94296097.0,101695162.0,94738847.0,93552791.0,130801103.0,250114507.0,91064780.0,89269794.0,EPICENTER XL
67,24,67,3860228898,34,1838315,True,1525169128,87.0,80.0,88.0,29.0,76.0,23.0,38.0,52.0,46.0,54.0,87278757.0,97590558.0,89117038.0,86799300.0,116585378.0,84853828.0,117956848.0,116525052.0,86700461.0,94004717.0,EPICENTER XL
68,25,5229127,3860298305,42,15,True,1525171489,109.0,17.0,30.0,100.0,69.0,71.0,38.0,22.0,68.0,41.0,125581247.0,106863163.0,94296097.0,101695162.0,94738847.0,93552791.0,130801103.0,250114507.0,91064780.0,89269794.0,EPICENTER XL
69,31,1838315,3860355983,6,67,False,1525173505,23.0,38.0,53.0,25.0,8.0,89.0,10.0,64.0,78.0,49.0,84853828.0,117956848.0,116525052.0,86700461.0,94004717.0,87278757.0,97590558.0,89117038.0,86799300.0,116585378.0,EPICENTER XL
70,13,36,3860434033,22,1375614,True,1525176140,88.0,72.0,25.0,86.0,29.0,52.0,10.0,47.0,50.0,28.0,139876032.0,117281554.0,149486894.0,82327674.0,87012746.0,106809101.0,114619230.0,70388657.0,35504297.0,89550641.0,EPICENTER XL
71,7,3,3860516530,35,2163,True,1525178972,87.0,16.0,10.0,101.0,43.0,120.0,13.0,81.0,91.0,86.0,82262664.0,34505203.0,105248644.0,101356886.0,72312627.0,84429681.0,12231202.0,172424257.0,50828662.0,103735745.0,EPICENTER XL
72,8,1375614,3860563545,25,36,True,1525180123,52.0,72.0,46.0,20.0,28.0,30.0,25.0,57.0,60.0,8.0,106809101.0,114619230.0,70388657.0,35504297.0,89550641.0,82327674.0,149486894.0,87012746.0,139876032.0,117281554.0,EPICENTER XL
73,32,2163,3860626926,14,3,False,1525182047,40.0,78.0,95.0,66.0,86.0,64.0,108.0,8.0,89.0,47.0,84429681.0,12231202.0,172424257.0,50828662.0,103735745.0,82262664.0,34505203.0,105248644.0,101356886.0,72312627.0,EPICENTER XL
74,36,1375614,3860676988,42,36,False,1525183597,28.0,72.0,22.0,37.0,69.0,52.0,27.0,12.0,29.0,40.0,106809101.0,114619230.0,70388657.0,35504297.0,89550641.0,139876032.0,82327674.0,149486894.0,87012746.0,117281554.0,EPICENTER XL
75,37,1883502,3860917809,27,2586976,False,1525191944,30.0,43.0,7.0,78.0,81.0,86.0,93.0,47.0,119.0,51.0,94155156.0,88271237.0,26771994.0,41231571.0,19672354.0,134556694.0,132851371.0,106573901.0,92423451.0,159020918.0,EPICENTER XL
76,26,2586976,3861026687,45,1883502,True,1525196265,26.0,43.0,46.0,28.0,88.0,68.0,38.0,100.0,25.0,18.0,134556694.0,132851371.0,106573901.0,92423451.0,159020918.0,94155156.0,88271237.0,26771994.0,41231571.0,19672354.0,EPICENTER XL
77,30,5229127,3861782528,16,46,False,1525244398,30.0,119.0,86.0,35.0,114.0,66.0,57.0,40.0,84.0,46.0,113331514.0,92847434.0,112250781.0,5150808.0,96183976.0,93552791.0,130801103.0,89269794.0,91064780.0,250114507.0,EPICENTER XL
78,39,5229127,3861849410,42,46,True,1525247709,68.0,38.0,16.0,72.0,46.0,60.0,13.0,52.0,79.0,48.0,113331514.0,92847434.0,112250781.0,5150808.0,96183976.0,93552791.0,130801103.0,250114507.0,91064780.0,89269794.0,EPICENTER XL
79,42,46,3861958084,49,5229127,True,1525252438,52.0,51.0,21.0,20.0,72.0,107.0,120.0,68.0,13.0,67.0,93552791.0,130801103.0,250114507.0,91064780.0,89269794.0,113331514.0,92847434.0,112250781.0,5150808.0,96183976.0,EPICENTER XL
80,9,1375614,3862035677,23,2586976,True,1525256084,26.0,73.0,28.0,55.0,80.0,86.0,52.0,54.0,11.0,102.0,94155156.0,88271237.0,26771994.0,41231571.0,19672354.0,139876032.0,82327674.0,117281554.0,149486894.0,87012746.0,EPICENTER XL
81,49,2163,3862104329,32,543897,False,1525258525,96.0,82.0,30.0,83.0,43.0,64.0,51.0,23.0,91.0,12.0,84772440.0,100471531.0,89871557.0,91443418.0,113457795.0,82262664.0,34505203.0,105248644.0,101356886.0,72312627.0,EPICENTER XL
82,26,2586976,3862135578,35,1375614,True,1525259748,16.0,87.0,76.0,93.0,57.0,30.0,11.0,91.0,28.0,48.0,139876032.0,82327674.0,149486894.0,117281554.0,87012746.0,94155156.0,88271237.0,26771994.0,41231571.0,19672354.0,EPICENTER XL
83,6,543897,3862218492,38,2163,True,1525262687,87.0,51.0,106.0,91.0,80.0,97.0,16.0,54.0,64.0,49.0,82262664.0,34505203.0,105248644.0,101356886.0,72312627.0,84772440.0,100471531.0,89871557.0,91443418.0,113457795.0,EPICENTER XL
84,41,1375614,3862262314,19,2586976,False,1525264014,64.0,49.0,105.0,16.0,12.0,60.0,94.0,26.0,72.0,13.0,94155156.0,88271237.0,26771994.0,41231571.0,19672354.0,139876032.0,149486894.0,82327674.0,117281554.0,87012746.0,EPICENTER XL
85,20,67,3862347259,21,36,False,1525266913,25.0,10.0,65.0,20.0,28.0,16.0,102.0,50.0,46.0,48.0,106809101.0,114619230.0,70388657.0,35504297.0,89550641.0,84853828.0,117956848.0,116525052.0,86700461.0,94004717.0,EPICENTER XL
86,21,3,3862410871,55,15,True,1525268682,10.0,86.0,38.0,101.0,76.0,14.0,25.0,41.0,105.0,64.0,125581247.0,106863163.0,94296097.0,101695162.0,94738847.0,84429681.0,12231202.0,172424257.0,50828662.0,103735745.0,EPICENTER XL
87,8,36,3862476678,26,67,True,1525270678,86.0,55.0,20.0,25.0,48.0,7.0,94.0,43.0,87.0,16.0,84853828.0,117956848.0,116525052.0,86700461.0,94004717.0,106809101.0,114619230.0,70388657.0,35504297.0,89550641.0,EPICENTER XL
88,42,15,3862555760,25,3,False,1525273121,14.0,45.0,61.0,21.0,119.0,93.0,23.0,85.0,101.0,76.0,84429681.0,12231202.0,172424257.0,50828662.0,103735745.0,125581247.0,106863163.0,94296097.0,101695162.0,94738847.0,EPICENTER XL
89,9,1838315,3862603578,23,1883502,True,1525275083,87.0,93.0,43.0,102.0,16.0,62.0,101.0,15.0,99.0,23.0,134556694.0,132851371.0,106573901.0,92423451.0,159020918.0,87278757.0,89117038.0,97590558.0,86799300.0,116585378.0,EPICENTER XL
90,27,1883502,3862694365,23,1838315,False,1525278196,40.0,86.0,8.0,97.0,23.0,26.0,77.0,43.0,55.0,16.0,87278757.0,89117038.0,97590558.0,86799300.0,116585378.0,134556694.0,132851371.0,106573901.0,92423451.0,159020918.0,EPICENTER XL
91,18,67,3865436538,34,5229127,True,1525427010,62.0,30.0,34.0,69.0,12.0,16.0,38.0,64.0,25.0,48.0,93552791.0,91064780.0,250114507.0,130801103.0,89269794.0,84853828.0,117956848.0,116525052.0,86700461.0,94004717.0,EPICENTER XL
92,35,543897,3865542373,15,1838315,False,1525431761,3.0,95.0,28.0,102.0,106.0,120.0,88.0,72.0,26.0,43.0,87278757.0,97590558.0,89117038.0,86799300.0,116585378.0,84772440.0,100471531.0,89871557.0,91443418.0,113457795.0,EPICENTER XL
93,36,2586976,3865715133,46,2163,True,1525437600,30.0,53.0,54.0,60.0,25.0,64.0,21.0,89.0,2.0,80.0,82262664.0,34505203.0,105248644.0,101356886.0,72312627.0,94155156.0,88271237.0,26771994.0,41231571.0,19672354.0,EPICENTER XL
94,33,2163,3865875641,18,2586976,False,1525442301,64.0,49.0,28.0,55.0,12.0,53.0,102.0,95.0,60.0,47.0,94155156.0,88271237.0,26771994.0,41231571.0,19672354.0,82262664.0,34505203.0,105248644.0,101356886.0,72312627.0,EPICENTER XL
95,47,15,3866060233,37,1883502,False,1525447481,53.0,72.0,46.0,96.0,100.0,48.0,23.0,62.0,26.0,2.0,134556694.0,132851371.0,106573901.0,92423451.0,159020918.0,125581247.0,106863163.0,94296097.0,101695162.0,94738847.0,EPICENTER XL
96,30,1883502,3866190562,8,15,False,1525451922,109.0,23.0,62.0,86.0,2.0,87.0,76.0,95.0,57.0,16.0,125581247.0,106863163.0,94296097.0,101695162.0,94738847.0,134556694.0,132851371.0,106573901.0,92423451.0,159020918.0,EPICENTER XL
97,25,15,3866278803,15,1883502,False,1525455499,86.0,95.0,25.0,57.0,7.0,93.0,17.0,27.0,100.0,69.0,134556694.0,132851371.0,106573901.0,92423451.0,159020918.0,125581247.0,106863163.0,94296097.0,101695162.0,94738847.0,EPICENTER XL
98,54,5229127,3867448152,31,2586976,False,1525513737,26.0,73.0,100.0,2.0,15.0,62.0,69.0,43.0,30.0,12.0,94155156.0,88271237.0,26771994.0,41231571.0,19672354.0,93552791.0,130801103.0,250114507.0,91064780.0,89269794.0,EPICENTER XL
99,25,1883502,3867646351,26,543897,False,1525520093,29.0,52.0,95.0,26.0,25.0,111.0,48.0,47.0,69.0,100.0,84772440.0,100471531.0,89871557.0,91443418.0,113457795.0,134556694.0,132851371.0,106573901.0,92423451.0,159020918.0,EPICENTER XL
100,19,1883502,3867862633,38,5229127,True,1525526074,66.0,60.0,52.0,21.0,72.0,5.0,54.0,23.0,102.0,16.0,93552791.0,130801103.0,250114507.0,91064780.0,89269794.0,134556694.0,132851371.0,106573901.0,92423451.0,159020918.0,EPICENTER XL
101,57,5229127,3868032433,43,1883502,False,1525530320,30.0,54.0,76.0,28.0,100.0,83.0,71.0,52.0,68.0,41.0,134556694.0,132851371.0,106573901.0,92423451.0,159020918.0,93552791.0,130801103.0,250114507.0,91064780.0,89269794.0,EPICENTER XL
102,37,15,3868240894,39,2163,False,1525535765,68.0,108.0,10.0,107.0,40.0,77.0,17.0,27.0,88.0,16.0,82262664.0,34505203.0,105248644.0,101356886.0,72312627.0,125581247.0,106863163.0,94296097.0,101695162.0,94738847.0,EPICENTER XL
103,25,2163,3868388262,49,15,True,1525540154,93.0,39.0,66.0,101.0,2.0,64.0,33.0,70.0,60.0,43.0,125581247.0,106863163.0,94296097.0,101695162.0,94738847.0,82262664.0,34505203.0,105248644.0,101356886.0,72312627.0,EPICENTER XL
104,58,5229127,3869862804,29,2163,False,1525600704,68.0,51.0,1.0,16.0,43.0,62.0,69.0,17.0,86.0,72.0,82262664.0,34505203.0,105248644.0,101356886.0,72312627.0,93552791.0,130801103.0,250114507.0,91064780.0,89269794.0,EPICENTER XL
105,50,2163,3870010503,46,5229127,False,1525604949,100.0,69.0,46.0,30.0,43.0,20.0,2.0,93.0,101.0,92.0,93552791.0,130801103.0,250114507.0,91064780.0,89269794.0,82262664.0,34505203.0,105248644.0,101356886.0,72312627.0,EPICENTER XL
106,27,5229127,3870156798,34,2163,True,1525608964,64.0,38.0,109.0,88.0,47.0,52.0,69.0,11.0,51.0,20.0,82262664.0,34505203.0,105248644.0,101356886.0,72312627.0,93552791.0,130801103.0,250114507.0,91064780.0,89269794.0,EPICENTER XL
107,39,2163,3870453145,42,15,True,1525615956,10.0,106.0,30.0,45.0,2.0,26.0,51.0,72.0,101.0,43.0,125581247.0,106863163.0,94296097.0,101695162.0,94738847.0,82262664.0,34505203.0,105248644.0,101356886.0,72312627.0,EPICENTER XL
108,37,15,3870602242,37,2163,True,1525619948,87.0,3.0,74.0,16.0,6.0,10.0,21.0,26.0,101.0,60.0,82262664.0,34505203.0,105248644.0,101356886.0,72312627.0,125581247.0,106863163.0,94296097.0,101695162.0,94738847.0,EPICENTER XL
109,33,15,3870720136,33,2163,False,1525623599,71.0,69.0,74.0,101.0,54.0,12.0,43.0,52.0,51.0,38.0,82262664.0,34505203.0,105248644.0,101356886.0,72312627.0,125581247.0,106863163.0,94296097.0,101695162.0,94738847.0,EPICENTER XL
110,29,2163,3870838763,42,15,True,1525627763,93.0,43.0,27.0,100.0,69.0,30.0,2.0,23.0,52.0,72.0,125581247.0,106863163.0,94296097.0,101695162.0,94738847.0,82262664.0,34505203.0,105248644.0,101356886.0,72312627.0,EPICENTER XL
