,radiant_id,radiant_name,dire_id,dire_name,kills,radiant1,radiant2,radiant3,radiant4,radiant5,dire1,dire2,dire3,dire4,dire5,radiant_win
355,28.0,VGJ.Storm,2.0,Digital Chaos,49,57,51,87,39,18,15,68,84,81,47,0
356,2.0,Digital Chaos,28.0,VGJ.Storm,56,28,86,43,109,102,3,13,16,54,74,0
357,28.0,VGJ.Storm,2.0,Digital Chaos,39,3,107,13,109,22,28,38,50,43,18,0
361,45.0,Sun Gaming,55.0,KEEN GAMING,75,86,51,54,11,110,84,72,26,108,13,0
363,55.0,KEEN GAMING,45.0,Sun Gaming,34,51,87,63,49,29,16,20,40,12,76,1
364,29.0,TNC Pro Team,36.0,WarriorsGaming.Unity,33,19,75,7,43,13,107,3,69,54,94,1
365,36.0,WarriorsGaming.Unity,29.0,TNC Pro Team,54,57,100,68,81,109,15,3,23,69,9,0
369,4.0,LGD.Forever Young,11.0,Vici Gaming,63,38,84,79,35,93,3,103,18,34,104,1
372,29.0,TNC Pro Team,7.0,Fnatic,29,100,86,15,74,19,84,57,28,9,94,1
374,4.0,LGD.Forever Young,11.0,Vici Gaming,39,84,72,87,39,103,3,16,29,43,114,0
375,29.0,TNC Pro Team,7.0,Fnatic,73,107,69,111,59,77,84,100,87,20,82,1
376,47.0,Newbee.Young,55.0,KEEN GAMING,52,78,3,23,54,17,16,101,72,13,41,1
378,4.0,LGD.Forever Young,11.0,Vici Gaming,71,84,72,30,49,53,85,29,87,54,34,0
379,55.0,KEEN GAMING,47.0,Newbee.Young,66,3,28,80,65,9,62,69,112,15,34,0
380,5.0,LGD-GAMING,12.0,Newbee,63,16,57,87,43,113,86,28,63,69,35,0
381,12.0,Newbee,5.0,LGD-GAMING,56,84,39,28,114,65,107,68,101,29,93,0
384,12.0,Newbee,5.0,LGD-GAMING,50,112,72,51,17,69,88,92,78,39,42,0
385,17.0,Natus Vincere,18.0,Virtus.pro,37,20,58,51,17,94,19,84,68,54,1,1
387,16.0,Team Liquid,1.0,Team Secret,29,86,5,19,98,17,28,79,39,77,46,1
388,17.0,Natus Vincere,18.0,Virtus.pro,50,79,9,107,48,13,20,58,60,39,6,0
389,1.0,Team Secret,16.0,Team Liquid,59,7,39,80,90,9,30,51,38,72,6,1
391,17.0,Natus Vincere,18.0,Virtus.pro,49,112,58,28,94,39,71,20,69,87,61,0
393,27.0,Mid or Feed,16.0,Team Liquid,41,51,30,9,1,69,60,68,85,36,109,0
394,17.0,Natus Vincere,18.0,Virtus.pro,43,79,23,53,18,43,91,107,13,12,17,0
395,2.0,Digital Chaos,43.0,Team Leviathan,38,57,60,87,109,20,28,86,69,47,94,1
396,27.0,Mid or Feed,16.0,Team Liquid,63,112,51,54,98,17,91,19,110,57,88,0
397,27.0,Mid or Feed,17.0,Natus Vincere,54,112,19,88,65,43,64,60,55,28,35,0
399,43.0,Team Leviathan,68.0,BLUE PIKACHU,90,19,78,27,68,43,60,37,98,20,34,1
400,27.0,Mid or Feed,17.0,Natus Vincere,52,112,19,88,45,11,64,7,65,20,35,0
401,43.0,Team Leviathan,28.0,VGJ.Storm,30,112,51,16,17,93,28,78,86,72,76,0
404,28.0,VGJ.Storm,68.0,BLUE PIKACHU,34,19,15,86,69,9,28,57,79,48,39,1
405,68.0,BLUE PIKACHU,28.0,VGJ.Storm,59,112,107,54,17,16,62,64,9,8,69,0
406,79.0,Team Waooo,30.0,ForTheDream,35,23,79,20,49,13,84,43,86,19,69,1
407,30.0,ForTheDream,79.0,Team Waooo,76,3,69,49,86,109,85,39,114,30,74,0
408,45.0,Sun Gaming,47.0,Newbee.Young,31,60,86,1,108,101,78,112,16,109,47,0
412,47.0,Newbee.Young,45.0,Sun Gaming,55,78,86,54,85,35,57,16,43,101,72,0
416,29.0,TNC Pro Team,6.0,Mineski.???,35,84,19,20,29,34,112,38,28,54,11,0
417,59.0,Rock Gaming,30.0,ForTheDream,57,88,111,78,12,46,38,87,100,20,74,0
418,5.0,LGD-GAMING,11.0,Vici Gaming,43,112,13,100,97,114,68,51,29,35,19,1
419,29.0,TNC Pro Team,6.0,Mineski.???,44,60,91,71,12,109,85,19,39,54,98,1
420,30.0,ForTheDream,59.0,Rock Gaming,43,38,39,23,68,81,112,16,86,8,76,1
421,11.0,Vici Gaming,5.0,LGD-GAMING,67,112,29,27,17,76,84,72,87,41,36,0
422,29.0,TNC Pro Team,6.0,Mineski.???,73,84,34,87,18,78,91,71,88,109,22,1
424,56.0,Double Dimension,34.0,M19,42,112,43,71,54,13,78,19,68,39,12,1
425,34.0,M19,56.0,Double Dimension,69,112,51,49,65,34,58,3,13,15,67,0
426,16.0,Team Liquid,18.0,Virtus.pro,51,3,51,72,7,55,60,68,2,61,94,0
429,16.0,Team Liquid,18.0,Virtus.pro,75,3,60,70,79,52,86,107,57,20,76,1
432,17.0,Natus Vincere,18.0,Virtus.pro,47,20,107,63,17,30,51,87,53,4,49,1
434,17.0,Natus Vincere,18.0,Virtus.pro,64,107,57,50,63,39,85,20,53,68,41,1
435,63.0,Team Singularity,66.0,No Creativity,45,3,16,65,35,98,107,27,80,29,76,1
436,13.0,OpTic Gaming,28.0,VGJ.Storm,38,19,28,64,1,13,16,89,31,36,4,1
438,13.0,OpTic Gaming,28.0,VGJ.Storm,32,19,91,107,53,35,16,85,27,43,95,0
440,2.0,Digital Chaos,31.0,compLexity Gaming,29,57,51,87,46,44,53,3,13,6,40,0
441,31.0,compLexity Gaming,2.0,Digital Chaos,66,20,37,16,12,32,112,51,39,54,98,1
442,35.0,Immortals,2.0,Digital Chaos,45,86,94,100,29,39,38,51,79,9,34,0
443,35.0,Immortals,2.0,Digital Chaos,58,19,3,16,39,29,28,79,100,72,34,0
444,85.0,CDEC.Avenger,24.0,Eclipse,38,88,87,65,43,19,16,86,114,63,40,0
445,24.0,Eclipse,85.0,CDEC.Avenger,38,51,15,27,109,39,107,57,68,81,34,0
457,0.0,OG,27.0,Mid or Feed,42,112,13,27,1,40,68,41,16,45,11,1
458,28.0,VGJ.Storm,2.0,Digital Chaos,57,3,13,60,18,58,16,39,75,77,29,0
459,27.0,Mid or Feed,0.0,OG,50,85,53,3,98,106,84,27,96,61,17,0
460,28.0,VGJ.Storm,2.0,Digital Chaos,58,60,13,87,10,78,79,28,48,16,43,1
461,17.0,Natus Vincere,0.0,OG,52,85,13,27,94,108,79,51,53,47,44,0
462,28.0,VGJ.Storm,2.0,Digital Chaos,31,60,91,16,17,93,79,28,43,29,48,1
463,17.0,Natus Vincere,0.0,OG,37,112,60,69,54,43,107,78,87,80,12,1
464,35.0,Immortals,31.0,compLexity Gaming,64,112,13,51,89,54,16,68,47,23,18,0
465,35.0,Immortals,31.0,compLexity Gaming,45,20,38,3,11,36,86,85,57,93,35,1
466,31.0,compLexity Gaming,35.0,Immortals,32,84,15,58,46,100,86,57,51,9,11,1
467,35.0,Immortals,31.0,compLexity Gaming,57,64,53,16,39,41,57,84,26,93,72,0
468,29.0,TNC Pro Team,7.0,Fnatic,37,84,109,51,39,27,57,107,22,72,12,0
469,29.0,TNC Pro Team,7.0,Fnatic,41,85,80,26,39,108,107,7,37,72,13,0
472,6.0,Mineski.???,41.0,Happy Feet,37,38,83,26,54,46,60,13,86,19,12,1
473,41.0,Happy Feet,6.0,Mineski.???,51,84,64,114,46,96,13,20,85,16,63,0
475,29.0,TNC Pro Team,41.0,Happy Feet,45,60,86,19,39,51,84,20,88,35,81,1
477,41.0,Happy Feet,29.0,TNC Pro Team,66,84,109,7,34,26,57,39,86,100,67,1
478,72.0,DotA Mastery,66.0,No Creativity,58,85,13,87,1,39,72,28,86,57,41,1
479,29.0,TNC Pro Team,41.0,Happy Feet,59,84,28,65,94,15,112,100,81,104,17,1
481,47.0,Newbee.Young,59.0,Rock Gaming,47,51,64,100,47,4,69,3,107,39,18,1
482,59.0,Rock Gaming,47.0,Newbee.Young,55,69,86,16,47,1,68,7,104,74,81,0
483,6.0,Mineski.???,7.0,Fnatic,39,107,40,31,19,9,100,85,87,43,41,1
484,7.0,Fnatic,6.0,Mineski.???,45,84,100,38,39,54,107,20,37,9,29,1
485,24.0,Eclipse,30.0,ForTheDream,54,84,19,87,29,94,39,23,79,38,93,1
486,6.0,Mineski.???,7.0,Fnatic,42,84,39,64,102,28,51,85,38,74,15,0
487,30.0,ForTheDream,24.0,Eclipse,79,3,15,69,28,11,57,87,83,19,34,0
488,6.0,Mineski.???,29.0,TNC Pro Team,51,107,30,65,12,15,85,87,94,20,61,0
489,6.0,Mineski.???,29.0,TNC Pro Team,50,51,72,75,19,74,100,85,65,77,9,0
490,7.0,Fnatic,29.0,TNC Pro Team,27,85,107,39,55,63,100,13,15,86,69,0
493,29.0,TNC Pro Team,7.0,Fnatic,24,100,39,30,12,63,51,85,38,94,17,0
494,7.0,Fnatic,29.0,TNC Pro Team,45,100,57,88,17,94,107,65,37,8,93,1
495,54.0,SG e-sports team,11.0,Vici Gaming,39,79,103,29,17,18,16,50,97,9,93,0
496,1.0,Team Secret,5.0,LGD-GAMING,30,19,62,26,43,108,16,50,69,17,98,1
497,5.0,LGD-GAMING,1.0,Team Secret,67,19,30,88,76,39,29,86,16,11,12,1
498,54.0,SG e-sports team,11.0,Vici Gaming,57,86,62,15,17,16,3,103,57,39,81,0
500,4.0,LGD.Forever Young,31.0,compLexity Gaming,53,38,107,20,87,44,23,64,19,91,100,1
501,45.0,Sun Gaming,79.0,Team Waooo,51,84,86,78,35,42,27,57,43,23,76,1
503,4.0,LGD.Forever Young,31.0,compLexity Gaming,43,84,15,58,29,46,19,57,30,28,43,1
504,79.0,Team Waooo,45.0,Sun Gaming,51,86,94,51,20,108,85,72,88,39,12,1
505,8.0,Vega Squadron,11.0,Vici Gaming,41,3,57,51,17,54,79,28,78,48,43,0
506,45.0,Sun Gaming,79.0,Team Waooo,47,86,54,51,34,96,85,72,43,100,67,1
507,6.0,Mineski.???,1.0,Team Secret,44,19,107,58,65,35,100,31,15,69,43,1
508,8.0,Vega Squadron,11.0,Vici Gaming,36,85,57,20,35,28,84,72,43,27,38,0
510,55.0,KEEN GAMING,58.0,Vici Gaming Potential,80,88,43,78,110,17,112,38,20,69,49,1
511,1.0,Team Secret,6.0,Mineski.???,43,19,100,50,1,9,86,40,85,15,46,1
512,4.0,LGD.Forever Young,54.0,SG e-sports team,43,112,28,97,1,39,16,68,72,51,49,1
514,54.0,SG e-sports team,4.0,LGD.Forever Young,51,60,19,30,35,58,84,16,108,43,113,1
516,58.0,Vici Gaming Potential,55.0,KEEN GAMING,49,51,72,3,11,29,84,41,110,39,9,0
518,31.0,compLexity Gaming,8.0,Vega Squadron,36,84,72,13,102,70,3,19,100,57,47,1
519,31.0,compLexity Gaming,8.0,Vega Squadron,58,112,72,88,47,107,68,16,13,23,18,1
520,6.0,Mineski.???,12.0,Newbee,56,107,13,31,114,15,57,86,88,98,46,0
521,12.0,Newbee,6.0,Mineski.???,44,84,39,16,12,65,51,20,87,74,19,1
523,9.0,Gambit Esports,63.0,Team Singularity,81,16,26,54,17,53,84,13,86,100,94,0
524,9.0,Gambit Esports,63.0,Team Singularity,30,16,13,50,81,61,79,28,69,9,94,1
525,9.0,Gambit Esports,56.0,Double Dimension,45,112,66,13,54,97,58,79,9,107,98,0
526,56.0,Double Dimension,9.0,Gambit Esports,59,16,68,51,1,49,112,78,19,39,54,0
527,56.0,Double Dimension,9.0,Gambit Esports,85,112,65,84,109,43,79,107,88,9,67,0
529,4.0,LGD.Forever Young,11.0,Vici Gaming,55,112,43,51,19,29,3,16,69,39,93,1
530,4.0,LGD.Forever Young,11.0,Vici Gaming,49,60,72,50,49,69,85,87,54,2,15,1
532,5.0,LGD-GAMING,12.0,Newbee,61,51,29,87,11,41,84,38,110,93,39,0
533,54.0,SG e-sports team,31.0,compLexity Gaming,32,84,13,68,6,40,50,72,51,29,12,0
534,31.0,compLexity Gaming,54.0,SG e-sports team,66,3,7,9,29,54,13,20,75,38,93,0
535,12.0,Newbee,5.0,LGD-GAMING,57,112,28,16,12,34,62,68,39,107,10,0
536,59.0,Rock Gaming,30.0,ForTheDream,53,84,19,101,104,75,107,57,13,87,70,0
538,4.0,LGD.Forever Young,8.0,Vega Squadron,41,68,29,100,43,54,51,19,30,103,94,1
539,30.0,ForTheDream,59.0,Rock Gaming,45,60,23,30,18,101,39,85,111,20,49,1
541,8.0,Vega Squadron,4.0,LGD.Forever Young,37,38,50,54,28,106,30,72,2,71,76,1
542,6.0,Mineski.???,5.0,LGD-GAMING,53,62,112,114,43,104,84,71,69,40,94,1
544,31.0,compLexity Gaming,11.0,Vici Gaming,47,112,28,63,17,108,53,16,72,21,45,0
546,49.0,Fire Dragoon,36.0,WarriorsGaming.Unity,81,51,39,87,15,7,85,100,13,9,94,1
547,58.0,Vici Gaming Potential,79.0,Team Waooo,9,60,84,40,94,58,107,43,50,29,93,0
548,5.0,LGD-GAMING,6.0,Mineski.???,48,107,62,15,13,78,57,86,28,35,12,0
550,31.0,compLexity Gaming,11.0,Vici Gaming,37,84,68,16,18,9,112,28,57,63,46,0
553,49.0,Fire Dragoon,36.0,WarriorsGaming.Unity,42,85,3,19,8,46,51,11,75,65,94,1
554,79.0,Team Waooo,58.0,Vici Gaming Potential,51,84,11,107,65,9,43,64,72,7,71,0
556,58.0,Vici Gaming Potential,79.0,Team Waooo,57,84,9,110,12,80,11,51,3,69,17,1
557,1.0,Team Secret,12.0,Newbee,35,100,19,30,102,10,112,38,28,54,43,1
560,54.0,SG e-sports team,8.0,Vega Squadron,45,68,43,16,102,109,60,86,28,77,94,0
562,12.0,Newbee,1.0,Team Secret,56,100,15,87,11,29,57,86,16,43,98,0
563,87.0,Signify,41.0,Happy Feet,45,112,7,69,1,43,100,55,13,64,109,0
564,39.0,Execration,80.0,Geek Fam,35,38,64,49,114,62,84,19,94,75,6,0
565,8.0,Vega Squadron,54.0,SG e-sports team,48,16,50,13,54,94,72,85,87,69,76,1
566,80.0,Geek Fam,39.0,Execration,55,13,84,86,9,47,28,20,3,39,108,0
567,87.0,Signify,41.0,Happy Feet,31,112,38,100,39,12,60,86,13,85,1,0
569,39.0,Execration,80.0,Geek Fam,54,112,60,85,49,8,75,20,84,19,98,0
570,20.0,Team. Spirit,19.0,Spartak Esports,24,112,28,94,9,38,3,69,43,88,10,1
571,34.0,M19,56.0,Double Dimension,49,78,87,60,17,20,51,112,43,28,94,0
572,20.0,Team. Spirit,19.0,Spartak Esports,68,112,51,28,43,44,79,16,17,6,57,1
575,21.0,Team Empire,90.0,Whites,39,3,51,36,43,108,107,20,53,94,79,1
577,21.0,Team Empire,90.0,Whites,28,51,80,64,57,36,38,30,91,44,72,1
579,64.0,MAD KINGS,60.0,TSHOW RISING,49,112,28,47,108,48,86,84,57,15,1,0
581,64.0,MAD KINGS,60.0,TSHOW RISING,46,71,26,97,81,43,3,13,28,6,92,1
583,64.0,MAD KINGS,60.0,TSHOW RISING,45,51,3,29,54,39,13,86,16,19,46,0
588,24.0,Eclipse,47.0,Newbee.Young,43,62,87,19,39,108,107,78,68,43,98,0
589,47.0,Newbee.Young,24.0,Eclipse,62,3,28,65,17,93,69,86,57,20,11,0
590,24.0,Eclipse,47.0,Newbee.Young,37,78,87,19,84,94,69,3,43,57,98,0
593,41.0,Happy Feet,49.0,Fire Dragoon,58,78,85,23,114,74,100,112,63,98,9,0
595,55.0,KEEN GAMING,45.0,Sun Gaming,63,3,19,16,38,44,107,13,27,15,76,0
597,41.0,Happy Feet,49.0,Fire Dragoon,60,100,88,64,39,98,85,13,23,12,69,0
600,45.0,Sun Gaming,55.0,KEEN GAMING,53,51,3,20,94,96,68,16,19,55,36,1
603,39.0,Execration,40.0,Clutch Gamers,55,19,3,72,98,7,38,84,13,64,76,1
604,17.0,Natus Vincere,57.0,mousesports,53,38,3,77,98,28,30,60,78,81,46,1
605,36.0,WarriorsGaming.Unity,87.0,Signify,38,51,85,45,15,78,84,20,62,46,108,1
606,40.0,Clutch Gamers,39.0,Execration,39,112,107,55,93,43,84,19,44,65,12,0
607,17.0,Natus Vincere,57.0,mousesports,52,112,107,63,12,13,53,60,79,48,46,1
610,20.0,Team. Spirit,3.0,Effect,46,79,23,43,38,48,84,28,17,57,63,0
611,34.0,M19,90.0,Whites,39,3,71,64,108,80,84,53,107,13,63,0
612,18.0,Virtus.pro,21.0,Team Empire,45,107,30,104,72,39,38,5,60,48,47,1
613,3.0,Effect,20.0,Team. Spirit,40,84,28,6,17,57,3,86,13,44,53,1
614,90.0,Whites,34.0,M19,42,57,107,79,48,39,60,86,71,72,47,0
615,21.0,Team Empire,18.0,Virtus.pro,29,19,84,20,75,13,41,68,71,72,29,0
616,34.0,M19,90.0,Whites,25,60,80,111,59,39,112,107,65,15,81,1
618,21.0,Team Empire,56.0,Double Dimension,52,112,16,63,46,29,79,51,13,88,94,1
620,56.0,Double Dimension,21.0,Team Empire,38,71,38,86,8,49,87,16,13,104,35,0
621,22.0,Sacred,67.0,STARS e-Sports,45,3,9,16,80,39,20,112,51,86,17,0
624,22.0,Sacred,67.0,STARS e-Sports,62,3,107,63,7,17,20,13,72,28,94,1
625,22.0,Sacred,67.0,STARS e-Sports,52,60,65,26,1,43,78,50,16,93,46,1
627,1.0,Team Secret,31.0,compLexity Gaming,30,64,53,16,81,40,15,19,88,66,55,0
628,61.0,Bulls,64.0,MAD KINGS,44,64,28,43,54,65,16,68,47,96,41,1
630,61.0,Bulls,64.0,MAD KINGS,62,112,107,104,34,109,60,3,53,39,67,0
631,1.0,Team Secret,31.0,compLexity Gaming,24,53,28,37,98,72,62,30,29,12,52,1
632,1.0,Team Secret,31.0,compLexity Gaming,43,53,19,16,27,40,62,30,15,57,94,1
633,6.0,Mineski.???,11.0,Vici Gaming,55,107,13,85,114,94,28,50,29,72,17,0
634,11.0,Vici Gaming,6.0,Mineski.???,46,84,20,51,90,11,28,29,68,13,10,1
637,1.0,Team Secret,11.0,Vici Gaming,35,86,57,84,19,13,3,103,78,109,46,0
639,1.0,Team Secret,11.0,Vici Gaming,38,51,29,64,17,6,79,16,57,93,49,0
643,41.0,Happy Feet,36.0,WarriorsGaming.Unity,27,84,88,54,65,17,71,55,39,50,12,0
645,17.0,Natus Vincere,18.0,Virtus.pro,57,112,60,72,55,49,58,27,16,47,63,1
646,41.0,Happy Feet,36.0,WarriorsGaming.Unity,64,88,39,86,69,72,85,71,45,15,9,0
647,18.0,Virtus.pro,17.0,Natus Vincere,31,38,19,87,107,57,30,60,78,39,41,0
648,17.0,Natus Vincere,18.0,Virtus.pro,50,27,30,11,19,58,60,38,47,51,54,0
652,18.0,Virtus.pro,17.0,Natus Vincere,75,84,47,5,70,38,27,58,60,11,81,0
655,34.0,M19,56.0,Double Dimension,47,78,87,44,71,9,27,107,53,8,49,1
656,56.0,Double Dimension,34.0,M19,52,112,53,27,72,40,79,78,16,19,17,1
657,72.0,DotA Mastery,37.0,Team Doggie,59,107,50,13,51,10,28,72,75,108,86,1
658,34.0,M19,56.0,Double Dimension,46,79,16,65,1,9,112,78,85,63,49,1
659,72.0,DotA Mastery,56.0,Double Dimension,87,79,72,60,54,57,112,107,65,19,10,0
664,4.0,LGD.Forever Young,12.0,Newbee,37,16,43,87,10,69,30,19,110,41,33,1
665,12.0,Newbee,4.0,LGD.Forever Young,51,16,94,75,81,51,43,111,88,65,114,1
666,12.0,Newbee,4.0,LGD.Forever Young,43,16,65,79,10,25,57,15,87,7,93,1
671,49.0,Fire Dragoon,36.0,WarriorsGaming.Unity,68,78,60,30,63,76,51,45,16,15,40,1
674,36.0,WarriorsGaming.Unity,49.0,Fire Dragoon,68,85,20,86,47,53,51,11,69,60,93,1
676,49.0,Fire Dragoon,36.0,WarriorsGaming.Unity,49,60,39,112,1,9,20,51,45,107,49,1
682,34.0,M19,21.0,Team Empire,56,112,60,39,104,93,79,16,65,9,41,0
683,21.0,Team Empire,34.0,M19,57,38,51,68,88,94,30,72,16,13,12,1
684,20.0,Team. Spirit,3.0,Effect,30,27,28,72,29,34,58,30,81,16,74,1
685,3.0,Effect,20.0,Team. Spirit,39,86,68,13,10,47,30,28,78,15,109,0
686,67.0,STARS e-Sports,22.0,Sacred,51,112,28,78,15,76,64,19,27,104,11,0
687,64.0,MAD KINGS,60.0,TSHOW RISING,30,30,28,29,63,47,16,38,64,59,39,0
688,6.0,Mineski.???,31.0,compLexity Gaming,36,64,19,91,70,102,71,112,54,29,39,0
689,60.0,TSHOW RISING,64.0,MAD KINGS,54,85,16,64,17,72,86,9,79,43,104,1
690,8.0,Vega Squadron,4.0,LGD.Forever Young,25,57,20,58,49,30,68,19,86,69,70,0
694,1.0,Team Secret,4.0,LGD.Forever Young,49,19,68,60,49,103,29,30,88,40,94,0
695,1.0,Team Secret,4.0,LGD.Forever Young,37,19,29,107,43,86,71,22,45,99,94,0
697,37.0,Team Doggie,38.0,PENTA Sports,25,112,40,16,76,102,60,65,3,106,1,0
698,27.0,Mid or Feed,63.0,Team Singularity,58,38,3,72,14,25,30,85,102,39,94,0
699,38.0,PENTA Sports,37.0,Team Doggie,53,84,112,97,94,69,27,16,58,57,15,1
700,27.0,Mid or Feed,63.0,Team Singularity,106,112,20,85,17,54,68,41,16,9,63,0
710,35.0,Immortals,88.0,Starboyz,54,84,13,86,57,48,78,87,51,19,109,1
712,88.0,Starboyz,35.0,Immortals,29,84,85,15,38,46,57,86,72,30,65,0
715,12.0,Newbee,11.0,Vici Gaming,40,3,103,17,54,88,84,13,107,106,19,0
716,12.0,Newbee,11.0,Vici Gaming,44,84,29,86,76,48,112,28,98,13,109,1
718,12.0,Newbee,11.0,Vici Gaming,32,112,43,28,78,80,57,15,16,87,94,1
721,4.0,LGD.Forever Young,31.0,compLexity Gaming,23,19,60,50,65,44,13,112,28,6,29,0
722,4.0,LGD.Forever Young,31.0,compLexity Gaming,36,68,49,107,72,65,64,16,47,66,8,1
723,4.0,LGD.Forever Young,31.0,compLexity Gaming,60,71,68,45,54,15,30,72,16,29,35,1
726,4.0,LGD.Forever Young,11.0,Vici Gaming,35,84,35,30,57,41,3,29,51,39,10,0
728,4.0,LGD.Forever Young,11.0,Vici Gaming,27,84,20,69,58,98,3,29,13,81,85,0
735,10.0,HellRaisers,63.0,Team Singularity,36,79,72,28,55,39,112,53,17,84,8,1
736,38.0,PENTA Sports,57.0,mousesports,41,78,112,54,88,13,27,16,65,102,41,0
737,10.0,HellRaisers,63.0,Team Singularity,48,38,3,9,4,28,79,72,107,47,2,0
738,38.0,PENTA Sports,57.0,mousesports,55,112,40,107,43,4,60,3,57,44,36,0
739,10.0,HellRaisers,63.0,Team Singularity,57,16,53,79,72,39,87,62,18,29,49,1
746,88.0,Starboyz,68.0,BLUE PIKACHU,42,57,64,100,94,98,15,86,84,13,34,0
748,68.0,BLUE PIKACHU,88.0,Starboyz,59,64,100,9,15,98,43,28,30,29,93,0
751,68.0,BLUE PIKACHU,88.0,Starboyz,36,64,28,9,94,78,100,43,3,102,48,1
758,12.0,Newbee,11.0,Vici Gaming,57,84,72,39,65,51,85,30,38,34,63,1
759,12.0,Newbee,11.0,Vici Gaming,43,112,54,16,17,110,84,72,102,28,46,1
760,12.0,Newbee,11.0,Vici Gaming,71,85,39,71,10,55,84,12,13,16,104,1
765,37.0,Team Doggie,38.0,PENTA Sports,36,27,107,58,8,15,84,13,86,72,29,0
766,38.0,PENTA Sports,37.0,Team Doggie,39,30,107,78,8,97,31,16,51,54,10,1
767,68.0,BLUE PIKACHU,35.0,Immortals,50,86,51,94,6,60,28,79,13,48,78,0
768,35.0,Immortals,68.0,BLUE PIKACHU,26,100,86,9,69,1,107,3,29,39,48,1
772,55.0,KEEN GAMING,30.0,ForTheDream,21,84,39,107,109,78,3,7,43,19,98,1
773,30.0,ForTheDream,55.0,KEEN GAMING,62,60,68,19,52,108,3,29,12,28,9,1
774,55.0,KEEN GAMING,30.0,ForTheDream,45,60,68,43,78,41,84,29,39,72,111,1
778,38.0,PENTA Sports,57.0,mousesports,50,27,57,16,44,94,79,23,114,38,36,1
779,38.0,PENTA Sports,57.0,mousesports,61,27,29,23,43,63,31,51,97,94,70,1
786,49.0,Fire Dragoon,7.0,Fnatic,28,84,38,100,94,99,13,69,15,27,1,0
787,58.0,Vici Gaming Potential,24.0,Eclipse,64,3,39,14,65,8,19,84,16,64,63,1
788,49.0,Fire Dragoon,7.0,Fnatic,51,78,51,13,86,93,7,100,112,99,17,0
789,24.0,Eclipse,58.0,Vici Gaming Potential,44,3,85,11,93,108,16,30,9,29,17,1
790,24.0,Eclipse,58.0,Vici Gaming Potential,14,3,39,84,1,69,51,11,85,101,82,1
791,80.0,Geek Fam,6.0,Mineski.???,44,88,94,19,39,112,79,103,28,35,41,1
793,80.0,Geek Fam,6.0,Mineski.???,44,112,60,43,64,8,13,3,9,103,98,0
794,80.0,Geek Fam,6.0,Mineski.???,50,112,43,71,108,72,60,13,27,15,74,0
795,24.0,Eclipse,55.0,KEEN GAMING,115,62,19,30,69,39,71,13,15,27,49,0
796,17.0,Natus Vincere,20.0,Team. Spirit,92,79,81,16,9,55,27,60,47,29,18,0
797,7.0,Fnatic,6.0,Mineski.???,39,112,51,99,94,107,62,69,79,9,12,0
798,7.0,Fnatic,6.0,Mineski.???,57,51,65,85,17,99,100,69,13,79,48,0
