,radiant_id,radiant_name,dire_id,dire_name,kills,radiant1,radiant2,radiant3,radiant4,radiant5,dire1,dire2,dire3,dire4,dire5,radiant_win
800,21.0,Team Empire,8.0,Vega Squadron,39,3,16,38,9,72,15,71,86,103,49,1
801,21.0,Team Empire,8.0,Vega Squadron,77,107,72,87,9,57,78,27,51,11,8,1
804,20.0,Team. Spirit,21.0,Team Empire,42,3,38,16,9,44,84,28,6,17,40,1
805,21.0,Team Empire,20.0,Team. Spirit,82,112,16,54,49,69,58,27,88,63,39,0
807,35.0,Immortals,13.0,OpTic Gaming,35,60,3,51,10,52,64,28,48,79,88,0
809,13.0,OpTic Gaming,35.0,Immortals,27,91,19,107,4,69,90,16,100,43,42,1
812,28.0,VGJ.Storm,31.0,compLexity Gaming,44,112,19,28,35,103,3,16,43,48,51,0
813,31.0,compLexity Gaming,28.0,VGJ.Storm,37,91,100,65,12,54,72,30,85,20,102,1
815,45.0,Sun Gaming,47.0,Newbee.Young,75,57,86,63,71,34,15,88,112,69,22,1
816,47.0,Newbee.Young,45.0,Sun Gaming,32,3,57,100,17,63,112,51,38,39,94,0
817,55.0,KEEN GAMING,47.0,Newbee.Young,61,112,78,7,39,19,107,68,15,43,98,0
818,47.0,Newbee.Young,55.0,KEEN GAMING,58,60,16,75,20,94,57,15,86,100,76,1
823,1.0,Team Secret,38.0,PENTA Sports,70,16,52,58,54,39,62,30,19,65,94,1
824,1.0,Team Secret,38.0,PENTA Sports,40,31,78,51,81,69,15,57,84,13,72,0
826,38.0,PENTA Sports,1.0,Team Secret,56,3,78,103,34,80,31,81,107,55,94,0
831,31.0,compLexity Gaming,13.0,OpTic Gaming,55,112,3,65,1,9,16,68,15,29,18,0
833,13.0,OpTic Gaming,31.0,compLexity Gaming,42,84,72,16,12,62,3,100,78,48,49,1
834,45.0,Sun Gaming,47.0,Newbee.Young,35,60,86,96,15,94,16,30,43,29,48,1
835,47.0,Newbee.Young,45.0,Sun Gaming,68,84,78,13,86,1,16,68,63,69,49,0
838,9.0,Gambit Esports,56.0,Double Dimension,47,16,13,87,6,53,79,9,107,38,34,1
839,56.0,Double Dimension,9.0,Gambit Esports,71,51,13,64,15,11,79,48,69,57,43,0
840,22.0,Sacred,54.0,SG e-sports team,40,16,68,29,19,39,86,7,65,8,46,1
841,54.0,SG e-sports team,22.0,Sacred,25,16,13,75,8,85,51,64,55,11,54,1
842,54.0,SG e-sports team,22.0,Sacred,49,16,26,43,8,108,7,17,86,78,15,0
847,18.0,Virtus.pro,17.0,Natus Vincere,49,85,61,87,76,88,27,16,63,98,46,1
848,16.0,Team Liquid,7.0,Fnatic,51,100,103,3,109,74,79,107,15,102,10,1
849,18.0,Virtus.pro,17.0,Natus Vincere,76,85,57,87,94,15,27,51,47,69,10,0
850,7.0,Fnatic,16.0,Team Liquid,39,112,80,60,65,72,38,100,37,99,17,0
851,18.0,Virtus.pro,17.0,Natus Vincere,38,112,53,28,48,52,60,27,63,43,81,1
852,52.0,Infamous,12.0,Newbee,38,16,43,26,85,93,3,28,13,54,94,0
854,12.0,Newbee,52.0,Infamous,29,84,40,88,15,46,13,68,7,54,17,1
855,14.0,Evil Geniuses,1.0,Team Secret,51,86,43,14,98,80,91,19,112,51,34,0
857,17.0,Natus Vincere,7.0,Fnatic,60,112,84,7,35,72,85,30,47,45,41,1
858,1.0,Team Secret,14.0,Evil Geniuses,31,19,91,27,29,77,78,16,68,80,49,1
859,17.0,Natus Vincere,7.0,Fnatic,50,112,84,7,74,99,107,27,63,17,19,0
860,16.0,Team Liquid,18.0,Virtus.pro,49,19,91,50,15,13,20,47,31,38,109,0
861,17.0,Natus Vincere,7.0,Fnatic,44,3,88,78,10,46,84,13,37,38,109,1
862,18.0,Virtus.pro,16.0,Team Liquid,46,79,107,53,77,34,60,27,48,78,17,0
863,14.0,Evil Geniuses,52.0,Infamous,29,29,3,107,109,39,87,28,102,48,98,1
864,18.0,Virtus.pro,16.0,Team Liquid,54,19,91,86,88,72,5,60,63,43,28,0
865,52.0,Infamous,14.0,Evil Geniuses,41,3,69,10,100,9,79,16,38,94,6,0
866,1.0,Team Secret,12.0,Newbee,22,84,86,102,94,59,112,29,107,43,114,1
867,1.0,Team Secret,12.0,Newbee,36,57,28,30,94,63,3,107,48,13,12,1
872,14.0,Evil Geniuses,18.0,Virtus.pro,77,112,72,107,65,94,85,27,13,43,63,1
873,18.0,Virtus.pro,14.0,Evil Geniuses,43,112,28,29,77,43,86,60,13,72,34,0
874,12.0,Newbee,17.0,Natus Vincere,57,3,16,65,9,12,30,51,47,88,93,1
875,17.0,Natus Vincere,12.0,Newbee,59,3,51,104,109,22,84,40,107,4,17,1
877,12.0,Newbee,17.0,Natus Vincere,47,3,11,23,20,108,84,39,107,29,48,0
878,16.0,Team Liquid,1.0,Team Secret,30,84,80,26,94,102,91,19,57,30,76,1
879,16.0,Team Liquid,1.0,Team Secret,62,62,78,30,54,52,19,91,100,69,74,0
880,1.0,Team Secret,16.0,Team Liquid,54,86,84,10,39,114,3,103,15,104,11,1
881,17.0,Natus Vincere,14.0,Evil Geniuses,38,3,57,28,48,49,16,27,78,47,12,0
882,17.0,Natus Vincere,14.0,Evil Geniuses,33,84,57,86,72,98,27,85,78,109,22,0
884,16.0,Team Liquid,14.0,Evil Geniuses,41,79,16,65,48,13,107,112,51,47,12,1
885,16.0,Team Liquid,14.0,Evil Geniuses,22,112,28,29,1,39,68,60,40,102,10,1
887,16.0,Team Liquid,1.0,Team Secret,96,79,80,90,88,72,103,87,29,63,23,0
888,1.0,Team Secret,16.0,Team Liquid,73,112,54,60,34,110,16,80,68,29,113,1
891,1.0,Team Secret,16.0,Team Liquid,42,86,15,3,108,95,57,20,85,53,6,1
917,72.0,DotA Mastery,9.0,Gambit Esports,41,3,18,85,34,7,16,53,57,72,45,0
918,9.0,Gambit Esports,72.0,DotA Mastery,68,3,13,100,102,54,16,72,64,108,63,1
922,36.0,WarriorsGaming.Unity,38.0,PENTA Sports,46,84,15,28,55,81,85,57,87,20,76,1
923,38.0,PENTA Sports,36.0,WarriorsGaming.Unity,61,84,15,90,49,19,57,27,107,20,34,0
946,5.0,LGD-GAMING,4.0,LGD.Forever Young,34,84,57,60,63,49,39,89,68,81,98,0
947,52.0,Infamous,29.0,TNC Pro Team,72,51,65,101,94,109,16,112,39,102,1,0
948,26.0,EHOME,0.0,OG,32,3,103,13,94,6,86,15,51,108,1,0
949,18.0,Virtus.pro,28.0,VGJ.Storm,45,16,68,104,54,94,107,64,72,27,76,0
950,4.0,LGD.Forever Young,0.0,OG,55,107,15,87,72,53,78,100,27,11,61,0
951,26.0,EHOME,52.0,Infamous,42,84,15,26,104,63,79,16,43,65,10,1
952,17.0,Natus Vincere,5.0,LGD-GAMING,69,107,57,87,72,47,88,112,41,38,11,1
953,28.0,VGJ.Storm,29.0,TNC Pro Team,51,60,15,88,34,5,28,112,39,12,69,0
954,4.0,LGD.Forever Young,26.0,EHOME,65,84,19,78,17,27,16,68,65,48,94,0
955,28.0,VGJ.Storm,52.0,Infamous,40,103,13,68,81,35,100,30,49,63,17,1
956,17.0,Natus Vincere,0.0,OG,52,3,16,63,34,38,79,103,96,43,10,0
957,5.0,LGD-GAMING,18.0,Virtus.pro,81,30,89,11,28,8,112,88,19,51,46,1
958,26.0,EHOME,28.0,VGJ.Storm,48,16,68,85,109,106,84,15,13,27,76,1
959,17.0,Natus Vincere,4.0,LGD.Forever Young,62,103,43,112,10,41,51,27,49,65,12,0
960,5.0,LGD-GAMING,29.0,TNC Pro Team,66,62,15,16,13,75,89,11,30,100,41,0
961,18.0,Virtus.pro,0.0,OG,50,3,51,11,16,49,79,103,13,46,114,1
962,17.0,Natus Vincere,26.0,EHOME,47,86,57,64,43,19,112,28,114,65,35,1
963,18.0,Virtus.pro,4.0,LGD.Forever Young,31,84,72,29,49,111,112,60,65,47,10,1
970,5.0,LGD-GAMING,52.0,Infamous,45,112,28,60,48,12,84,39,68,10,49,0
973,29.0,TNC Pro Team,0.0,OG,87,107,65,49,15,101,100,27,13,8,11,0
976,18.0,Virtus.pro,17.0,Natus Vincere,60,103,87,15,46,57,112,16,88,43,48,1
977,5.0,LGD-GAMING,28.0,VGJ.Storm,45,15,57,87,16,12,39,107,65,81,30,1
979,4.0,LGD.Forever Young,29.0,TNC Pro Team,52,100,15,88,11,86,16,112,65,39,10,0
980,52.0,Infamous,0.0,OG,63,100,78,30,6,72,27,57,10,107,47,1
982,26.0,EHOME,18.0,Virtus.pro,38,27,60,48,61,38,16,68,94,65,18,0
983,17.0,Natus Vincere,29.0,TNC Pro Team,28,112,23,108,49,10,62,16,19,86,59,1
985,28.0,VGJ.Storm,0.0,OG,49,79,107,88,12,43,112,51,65,20,109,0
986,52.0,Infamous,4.0,LGD.Forever Young,80,107,68,19,69,75,16,43,27,33,48,0
988,18.0,Virtus.pro,29.0,TNC Pro Team,45,100,13,84,15,12,79,16,20,78,61,1
989,5.0,LGD-GAMING,26.0,EHOME,25,79,10,85,9,78,16,65,60,76,94,0
991,4.0,LGD.Forever Young,28.0,VGJ.Storm,39,3,100,69,17,63,103,79,39,48,49,1
992,52.0,Infamous,17.0,Natus Vincere,43,27,60,65,10,9,51,30,15,29,93,0
993,29.0,TNC Pro Team,26.0,EHOME,38,84,78,107,1,9,88,68,51,10,49,1
994,0.0,OG,5.0,LGD-GAMING,70,107,39,84,18,53,91,19,27,78,49,1
995,28.0,VGJ.Storm,17.0,Natus Vincere,62,79,88,49,65,94,13,103,86,15,93,0
996,18.0,Virtus.pro,52.0,Infamous,50,3,16,102,76,48,112,28,57,10,34,0
1001,0.0,OG,17.0,Natus Vincere,77,27,100,13,11,89,107,86,63,78,12,1
1002,17.0,Natus Vincere,0.0,OG,40,112,28,15,12,88,100,68,69,94,19,0
1003,18.0,Virtus.pro,29.0,TNC Pro Team,59,51,68,69,49,11,112,58,13,20,81,0
1004,18.0,Virtus.pro,29.0,TNC Pro Team,33,88,68,100,34,109,112,16,20,38,46,0
1005,29.0,TNC Pro Team,0.0,OG,35,100,51,101,109,17,103,3,10,57,19,0
1006,0.0,OG,29.0,TNC Pro Team,47,79,107,78,19,74,103,86,49,69,13,1
1007,72.0,DotA Mastery,63.0,Team Singularity,68,38,58,107,114,106,79,103,63,104,15,0
1018,32.0,iG.Vitality,59.0,Rock Gaming,17,107,65,76,20,48,23,27,102,72,35,1
1019,89.0,Quid Pro Quo,41.0,Happy Feet,42,100,39,86,12,69,58,51,87,43,82,0
1021,59.0,Rock Gaming,32.0,iG.Vitality,48,88,13,75,29,1,107,68,41,72,34,0
1024,39.0,Execration,41.0,Happy Feet,55,13,100,85,47,10,19,3,51,72,11,0
1041,73.0,CDEC Gaming,47.0,Newbee.Young,33,16,68,41,34,19,86,15,57,100,67,1
1057,32.0,iG.Vitality,26.0,EHOME,46,79,10,52,28,53,16,112,69,11,109,0
1058,26.0,EHOME,32.0,iG.Vitality,49,57,60,87,72,19,16,68,58,41,35,1
1069,22.0,Sacred,18.0,Virtus.pro,32,68,13,107,48,17,85,10,87,94,49,0
1070,18.0,Virtus.pro,22.0,Sacred,55,16,88,55,19,15,27,13,100,8,7,1
1071,22.0,Sacred,18.0,Virtus.pro,48,68,100,57,41,72,86,51,19,13,78,0
1075,45.0,Sun Gaming,77.0,LYG.Gaming,49,100,57,76,64,80,107,16,114,27,34,1
1076,77.0,LYG.Gaming,45.0,Sun Gaming,69,15,16,101,39,7,30,29,100,43,41,0
1083,5.0,LGD-GAMING,13.0,OpTic Gaming,29,84,60,57,46,59,13,88,29,10,85,0
1084,5.0,LGD-GAMING,13.0,OpTic Gaming,54,112,16,19,88,48,60,68,13,94,81,0
1085,5.0,LGD-GAMING,13.0,OpTic Gaming,41,84,94,20,54,102,51,11,65,110,114,0
1086,14.0,Evil Geniuses,31.0,compLexity Gaming,43,112,94,51,104,63,3,19,78,65,46,1
1087,14.0,Evil Geniuses,31.0,compLexity Gaming,37,52,29,91,76,48,107,112,102,19,34,1
1088,14.0,Evil Geniuses,31.0,compLexity Gaming,41,112,6,51,11,28,107,94,71,108,80,0
1089,7.0,Fnatic,13.0,OpTic Gaming,30,103,86,108,12,72,112,28,13,6,17,0
1090,13.0,OpTic Gaming,7.0,Fnatic,58,79,38,94,52,72,103,86,19,12,108,0
1091,7.0,Fnatic,13.0,OpTic Gaming,38,79,94,13,19,51,68,100,57,6,34,1
1101,22.0,Sacred,0.0,OG,47,3,107,15,39,29,100,27,57,43,1,0
1103,0.0,OG,22.0,Sacred,35,79,107,94,13,8,112,16,29,34,109,1
1104,22.0,Sacred,0.0,OG,35,27,78,11,19,86,57,84,51,46,39,0
1105,7.0,Fnatic,5.0,LGD-GAMING,44,100,12,87,29,63,64,65,16,94,52,1
1106,7.0,Fnatic,5.0,LGD-GAMING,55,100,68,108,42,34,112,88,48,28,17,1
1108,5.0,LGD-GAMING,7.0,Fnatic,44,5,69,78,11,76,86,103,108,63,46,0
1109,18.0,Virtus.pro,0.0,OG,50,79,94,103,13,49,68,19,57,86,10,1
1110,18.0,Virtus.pro,0.0,OG,48,79,78,11,89,27,68,60,51,34,54,1
1111,18.0,Virtus.pro,0.0,OG,81,100,79,14,94,87,112,19,62,13,113,1
1114,13.0,OpTic Gaming,31.0,compLexity Gaming,33,112,100,39,65,12,58,28,11,107,6,1
1115,31.0,compLexity Gaming,13.0,OpTic Gaming,49,68,10,86,49,78,100,30,39,77,34,1
1116,31.0,compLexity Gaming,13.0,OpTic Gaming,49,16,12,45,87,70,68,100,108,72,52,1
1117,14.0,Evil Geniuses,0.0,OG,52,100,27,8,13,35,28,87,29,15,12,0
1119,0.0,OG,14.0,Evil Geniuses,35,79,94,28,6,41,27,19,88,57,113,1
1121,0.0,OG,31.0,compLexity Gaming,35,13,62,112,15,12,107,79,49,102,1,1
1124,0.0,OG,31.0,compLexity Gaming,47,19,100,110,13,109,28,112,69,43,18,0
1125,0.0,OG,31.0,compLexity Gaming,40,112,107,78,61,17,13,28,53,69,99,1
1130,37.0,Team Doggie,9.0,Gambit Esports,36,85,57,63,35,65,94,30,69,86,12,0
1132,9.0,Gambit Esports,37.0,Team Doggie,42,27,16,104,46,54,30,72,100,19,33,1
1135,0.0,OG,7.0,Fnatic,40,60,108,112,63,43,89,19,79,78,74,1
1136,7.0,Fnatic,0.0,OG,39,84,57,86,63,46,107,78,10,3,61,1
1137,7.0,Fnatic,0.0,OG,32,100,112,13,18,108,86,84,12,102,94,1
1138,7.0,Fnatic,18.0,Virtus.pro,47,86,84,108,76,42,79,107,10,49,61,0
1139,18.0,Virtus.pro,7.0,Fnatic,46,3,107,15,78,11,86,103,29,109,12,0
1140,7.0,Fnatic,18.0,Virtus.pro,58,68,107,79,94,15,86,103,48,29,12,0
1141,7.0,Fnatic,18.0,Virtus.pro,48,60,34,30,2,114,27,16,38,61,48,0
1142,73.0,CDEC Gaming,26.0,EHOME,58,62,27,18,49,96,60,3,12,94,98,0
1143,26.0,EHOME,73.0,CDEC Gaming,66,60,19,92,34,64,68,14,49,108,93,1
1144,73.0,CDEC Gaming,77.0,LYG.Gaming,59,3,19,39,31,104,107,68,16,49,10,1
1146,77.0,LYG.Gaming,73.0,CDEC Gaming,121,19,27,16,72,76,15,62,7,113,64,0
1149,55.0,KEEN GAMING,15.0,VGJ Thunder,36,103,27,104,94,77,3,19,43,107,41,0
1151,45.0,Sun Gaming,47.0,Newbee.Young,64,51,78,79,48,17,11,62,64,15,13,0
1152,15.0,VGJ Thunder,55.0,KEEN GAMING,39,57,27,83,11,70,103,48,86,108,34,0
1153,55.0,KEEN GAMING,15.0,VGJ Thunder,66,100,87,48,104,25,7,9,3,69,81,1
1154,47.0,Newbee.Young,45.0,Sun Gaming,45,15,87,103,12,69,107,30,65,41,34,0
1156,45.0,Sun Gaming,23.0,Invictus Gaming,19,100,15,68,55,42,51,11,87,97,109,0
1171,32.0,iG.Vitality,26.0,EHOME,69,3,19,23,69,76,86,15,29,28,63,1
1172,32.0,iG.Vitality,26.0,EHOME,35,51,11,13,70,89,100,57,68,41,46,0
1173,32.0,iG.Vitality,26.0,EHOME,34,68,10,100,49,19,27,60,69,12,15,0
1175,26.0,EHOME,59.0,Rock Gaming,61,51,11,68,14,44,60,107,30,41,13,1
1177,77.0,LYG.Gaming,47.0,Newbee.Young,65,3,100,29,49,48,19,16,32,72,30,0
1179,47.0,Newbee.Young,77.0,LYG.Gaming,74,19,16,72,86,76,3,100,94,13,41,1
1180,23.0,Invictus Gaming,55.0,KEEN GAMING,52,68,13,103,81,7,16,11,27,38,18,1
1182,55.0,KEEN GAMING,23.0,Invictus Gaming,43,68,43,23,77,38,60,27,88,11,17,0
1184,15.0,VGJ Thunder,45.0,Sun Gaming,25,57,16,19,68,94,100,27,13,10,11,1
1185,45.0,Sun Gaming,15.0,VGJ Thunder,49,100,64,78,19,10,87,16,9,38,76,0
1186,66.0,No Creativity,9.0,Gambit Esports,56,85,58,100,41,47,60,112,63,39,69,1
1187,66.0,No Creativity,9.0,Gambit Esports,34,85,38,100,12,49,60,30,51,39,1,0
1188,9.0,Gambit Esports,66.0,No Creativity,46,27,60,78,20,43,19,84,66,16,15,1
1199,55.0,KEEN GAMING,15.0,VGJ Thunder,51,100,15,84,48,78,27,57,69,9,114,1
1200,55.0,KEEN GAMING,15.0,VGJ Thunder,46,103,27,49,54,28,87,60,43,72,104,0
1201,55.0,KEEN GAMING,15.0,VGJ Thunder,79,60,77,87,69,17,19,103,78,112,49,0
1205,23.0,Invictus Gaming,15.0,VGJ Thunder,51,62,87,69,8,35,29,107,64,34,77,1
1206,21.0,Team Empire,8.0,Vega Squadron,40,27,19,86,39,53,57,30,16,11,77,1
1207,8.0,Vega Squadron,21.0,Team Empire,56,3,19,107,39,55,86,64,78,15,49,1
1208,23.0,Invictus Gaming,15.0,VGJ Thunder,45,100,27,65,77,9,16,15,64,104,8,0
1209,56.0,Double Dimension,63.0,Team Singularity,50,100,19,29,27,1,84,13,54,17,87,1
1210,8.0,Vega Squadron,21.0,Team Empire,53,3,19,51,11,88,86,27,15,29,72,0
1211,23.0,Invictus Gaming,15.0,VGJ Thunder,31,16,43,30,1,97,60,87,94,65,56,0
1212,63.0,Team Singularity,56.0,Double Dimension,56,112,28,51,8,39,100,19,31,65,76,0
1214,54.0,SG e-sports team,67.0,STARS e-Sports,48,78,84,88,94,22,69,30,13,109,11,1
1216,67.0,STARS e-Sports,54.0,SG e-sports team,28,62,30,55,93,13,71,86,113,65,49,0
1217,22.0,Sacred,60.0,TSHOW RISING,56,60,112,100,18,43,3,53,103,48,41,1
1218,60.0,TSHOW RISING,22.0,Sacred,68,57,68,16,93,76,29,86,27,70,11,1
1219,22.0,Sacred,60.0,TSHOW RISING,120,112,13,16,39,72,68,51,69,49,46,1
1224,22.0,Sacred,54.0,SG e-sports team,40,62,30,55,93,34,107,27,29,80,39,0
1225,54.0,SG e-sports team,22.0,Sacred,70,60,13,30,15,54,84,103,16,19,113,1
1226,20.0,Team. Spirit,9.0,Gambit Esports,41,16,6,30,72,38,79,57,107,61,49,0
1228,9.0,Gambit Esports,20.0,Team. Spirit,63,27,81,40,88,74,100,30,18,108,9,0
1233,9.0,Gambit Esports,20.0,Team. Spirit,70,19,81,68,86,17,15,85,103,72,7,0
1240,26.0,EHOME,11.0,Vici Gaming,49,86,83,77,43,108,19,27,47,30,52,0
1241,26.0,EHOME,11.0,Vici Gaming,50,3,77,29,76,114,19,30,49,98,33,1
1242,11.0,Vici Gaming,26.0,EHOME,29,86,83,69,54,17,51,11,78,50,61,0
1243,5.0,LGD-GAMING,15.0,VGJ Thunder,58,103,27,104,11,54,16,87,43,72,38,0
1244,5.0,LGD-GAMING,15.0,VGJ Thunder,39,100,27,104,19,94,16,13,12,79,76,0
1245,21.0,Team Empire,20.0,Team. Spirit,28,19,30,66,41,97,60,87,51,11,42,0
1246,20.0,Team. Spirit,21.0,Team Empire,93,79,107,2,49,67,30,60,41,34,45,0
1247,21.0,Team Empire,20.0,Team. Spirit,44,30,66,94,97,8,86,27,78,63,35,1
1248,59.0,Rock Gaming,47.0,Newbee.Young,37,107,104,68,109,17,84,13,30,41,76,1
1249,47.0,Newbee.Young,59.0,Rock Gaming,56,107,68,69,13,1,84,30,63,65,75,1
1250,26.0,EHOME,15.0,VGJ Thunder,28,16,72,87,76,29,58,23,27,49,59,1
1251,59.0,Rock Gaming,47.0,Newbee.Young,36,60,30,65,39,63,107,68,15,104,12,1
1252,26.0,EHOME,15.0,VGJ Thunder,48,60,94,87,8,104,19,68,43,23,29,0
1253,32.0,iG.Vitality,24.0,Eclipse,45,107,19,75,17,55,83,68,41,94,29,1
1254,26.0,EHOME,15.0,VGJ Thunder,33,100,15,30,48,65,49,68,78,60,93,0
1255,32.0,iG.Vitality,24.0,Eclipse,40,3,16,65,94,49,83,112,13,43,93,1
1262,24.0,Eclipse,47.0,Newbee.Young,35,107,78,43,12,50,85,19,101,38,11,1
1264,79.0,Team Waooo,45.0,Sun Gaming,31,60,39,30,16,96,51,11,87,61,59,1
1265,26.0,EHOME,11.0,Vici Gaming,37,87,15,78,11,89,60,57,48,86,13,0
1269,11.0,Vici Gaming,26.0,EHOME,70,103,49,43,79,88,62,13,48,30,35,1
1270,47.0,Newbee.Young,24.0,Eclipse,39,62,34,19,85,38,100,87,49,41,63,0
1272,55.0,KEEN GAMING,12.0,Newbee,52,3,107,65,47,114,84,86,19,102,76,0
1273,30.0,ForTheDream,79.0,Team Waooo,36,51,3,78,34,18,11,107,87,61,59,0
1274,84.0,TEAM EVER,26.0,EHOME,43,60,77,64,47,108,49,84,61,50,70,1
1275,12.0,Newbee,55.0,KEEN GAMING,38,100,111,72,38,11,7,68,49,13,39,1
1276,30.0,ForTheDream,79.0,Team Waooo,64,107,39,68,41,69,11,88,64,78,42,0
1277,26.0,EHOME,84.0,TEAM EVER,33,58,77,107,34,38,79,9,78,48,49,1
1278,59.0,Rock Gaming,32.0,iG.Vitality,39,60,68,41,103,17,23,27,104,77,13,0
1279,26.0,EHOME,84.0,TEAM EVER,57,100,53,98,72,43,78,79,49,103,18,0
1280,32.0,iG.Vitality,59.0,Rock Gaming,40,51,11,111,15,16,23,68,104,34,81,1
1282,30.0,ForTheDream,45.0,Sun Gaming,31,57,79,107,49,59,100,86,13,19,47,0
1283,85.0,CDEC.Avenger,55.0,KEEN GAMING,34,57,50,83,77,13,107,69,68,114,49,0
1284,26.0,EHOME,75.0,SC,55,27,48,87,41,37,51,30,49,8,60,1
1286,12.0,Newbee,58.0,Vici Gaming Potential,26,100,39,30,38,8,51,11,87,54,77,1
1287,45.0,Sun Gaming,30.0,ForTheDream,48,100,27,76,104,46,19,86,29,90,61,0
1288,85.0,CDEC.Avenger,55.0,KEEN GAMING,54,57,83,12,27,13,69,87,20,43,78,1
1289,75.0,SC,26.0,EHOME,61,51,50,29,72,20,60,30,48,65,43,1
1290,58.0,Vici Gaming Potential,12.0,Newbee,50,51,68,72,34,60,11,84,41,110,65,0
1294,30.0,ForTheDream,45.0,Sun Gaming,42,16,27,39,12,33,15,57,71,101,49,1
1297,70.0,CAVALRY,75.0,SC,46,51,11,68,81,16,30,85,104,39,48,1
1307,79.0,Team Waooo,15.0,VGJ Thunder,36,62,27,19,29,46,11,88,61,77,85,0
1308,24.0,Eclipse,23.0,Invictus Gaming,26,51,11,111,12,107,100,68,39,38,18,0
1309,84.0,TEAM EVER,11.0,Vici Gaming,37,103,77,64,104,106,79,107,38,47,114,0
1310,79.0,Team Waooo,15.0,VGJ Thunder,49,62,57,16,63,59,11,88,78,50,109,0
1311,84.0,TEAM EVER,11.0,Vici Gaming,64,77,60,66,64,59,100,29,19,30,98,0
1312,23.0,Invictus Gaming,24.0,Eclipse,35,19,85,88,43,108,100,29,64,47,114,1
1316,71.0,Team Serenity,12.0,Newbee,52,51,39,87,15,19,11,100,68,49,13,0
1320,12.0,Newbee,71.0,Team Serenity,46,88,87,89,54,76,16,68,19,104,77,1
1327,23.0,Invictus Gaming,73.0,CDEC Gaming,54,3,19,87,69,52,78,27,83,47,109,0
1328,45.0,Sun Gaming,26.0,EHOME,34,57,49,37,19,87,3,100,43,63,108,0
1330,26.0,EHOME,45.0,Sun Gaming,45,100,30,77,33,43,103,87,48,41,37,1
1333,73.0,CDEC Gaming,23.0,Invictus Gaming,33,100,87,43,19,7,27,16,13,9,18,1
1334,55.0,KEEN GAMING,71.0,Team Serenity,36,51,68,29,49,109,11,3,78,114,7,0
1338,71.0,Team Serenity,55.0,KEEN GAMING,30,60,79,15,69,94,16,68,29,81,11,0
1341,55.0,KEEN GAMING,71.0,Team Serenity,53,103,57,79,11,19,23,68,49,104,81,1
1344,11.0,Vici Gaming,70.0,CAVALRY,41,16,68,41,49,4,19,62,26,13,34,1
1345,30.0,ForTheDream,15.0,VGJ Thunder,64,100,13,68,54,76,103,27,11,78,12,1
1346,84.0,TEAM EVER,75.0,SC,35,88,112,54,13,15,58,77,64,38,16,1
1347,70.0,CAVALRY,11.0,Vici Gaming,77,51,39,110,102,93,11,100,30,65,12,0
1348,47.0,Newbee.Young,23.0,Invictus Gaming,57,62,87,51,11,54,19,68,16,69,81,0
1349,58.0,Vici Gaming Potential,71.0,Team Serenity,57,107,68,29,49,54,88,58,27,8,76,0
1350,30.0,ForTheDream,15.0,VGJ Thunder,43,84,65,19,102,43,51,11,111,29,59,0
1351,30.0,ForTheDream,15.0,VGJ Thunder,45,100,85,72,76,65,27,16,39,92,1,0
1353,9.0,Gambit Esports,37.0,Team Doggie,66,100,68,78,34,18,27,85,49,53,67,1
1355,37.0,Team Doggie,9.0,Gambit Esports,25,57,100,66,94,38,68,60,16,13,109,0
1359,12.0,Newbee,59.0,Rock Gaming,81,68,16,29,77,35,60,84,11,110,114,1
